epoch,step,train_loss,val_loss
0,881,1.8976799249649048,1.4045448303222656
1,1763,1.4251630306243896,1.197982907295227
2,2645,1.2948731184005737,1.0992203950881958
3,3527,1.2101309299468994,0.9934566617012024
4,4409,1.1345933675765991,0.9193809628486633
5,5291,1.0685492753982544,0.8779134154319763
6,6173,1.0136651992797852,0.8339880704879761
7,7055,0.9673904776573181,0.79383784532547
8,7937,0.9305216670036316,0.7799420356750488
9,8819,0.9011324048042297,0.7481382489204407
10,9701,0.8771035671234131,0.7334758639335632
11,10583,0.8556250333786011,0.7217420935630798
12,11465,0.8378175497055054,0.7135350704193115
13,12347,0.8220144510269165,0.6830844283103943
14,13229,0.807565450668335,0.6728147864341736
15,14111,0.7953577637672424,0.6655533313751221
16,14993,0.7829801440238953,0.6549548506736755
17,15875,0.7725615501403809,0.6469265818595886
18,16757,0.764922559261322,0.6351860165596008
19,17639,0.7546197175979614,0.6377058625221252
