epoch,step,train_loss,val_loss
0,881,1.8671282529830933,1.2678771018981934
1,1763,1.290084719657898,1.0478891134262085
2,2645,1.1213140487670898,0.9486899375915527
3,3527,1.0157641172409058,0.8548840880393982
4,4409,0.937446653842926,0.8272110819816589
5,5291,0.8762632012367249,0.7406812906265259
6,6173,0.8265635371208191,0.6888933777809143
7,7055,0.7860404253005981,0.6867429614067078
8,7937,0.7499964833259583,0.6372596621513367
9,8819,0.7196195125579834,0.609194278717041
10,9701,0.6923853158950806,0.5779464244842529
11,10583,0.6683812141418457,0.5735880136489868
12,11465,0.6486352682113647,0.5603483319282532
13,12347,0.630363404750824,0.5491461157798767
14,13229,0.6146972179412842,0.5416724681854248
15,14111,0.6001181602478027,0.5203193426132202
16,14993,0.5867394208908081,0.5203709006309509
17,15875,0.5748022198677063,0.5265755653381348
18,16757,0.564655065536499,0.4945681691169739
19,17639,0.5536959171295166,0.4889976382255554
20,18521,0.5442138314247131,0.4802473783493042
