epoch,step,train_loss,val_loss
0,440,2.1789379119873047,1.3333425521850586
1,881,1.3071668148040771,1.1375176906585693
2,1322,1.1354469060897827,0.9582800269126892
3,1763,0.9178373217582703,0.7166918516159058
4,2204,0.7473806142807007,0.647404134273529
5,2645,0.6840661764144897,0.6343106627464294
6,3086,0.6501635909080505,0.616582989692688
7,3527,0.6282472014427185,0.5852527618408203
8,3968,0.6107075214385986,0.56485515832901
9,4409,0.5975181460380554,0.5721349120140076
10,4850,0.5874732136726379,0.5571150183677673
11,5291,0.5780534148216248,0.5449085235595703
