epoch,step,train_loss,val_loss
0,881,1.3207459449768066,0.914985179901123
1,1763,0.8864391446113586,0.6896655559539795
2,2645,0.7016210556030273,0.5622668862342834
3,3527,0.5901986360549927,0.5180402994155884
4,4409,0.5210965871810913,0.4667922854423523
5,5291,0.47207027673721313,0.45189565420150757
6,6173,0.4347626864910126,0.44266432523727417
7,7055,0.40573057532310486,0.40097761154174805
8,7937,0.3798040449619293,0.3791903853416443
9,8819,0.35913532972335815,0.37310144305229187
10,9701,0.34198254346847534,0.346598744392395
11,10583,0.32554149627685547,0.3078727722167969
12,11465,0.31249886751174927,0.3270438015460968
13,12347,0.29946428537368774,0.3068505823612213
14,13229,0.28890809416770935,0.2925243675708771
15,14111,0.2791440188884735,0.2631397247314453
16,14993,0.2696082890033722,0.2742266356945038
