epoch,step,train_loss,val_loss
0,440,1.515866994857788,1.077652931213379
1,881,1.0323117971420288,0.8732628226280212
2,1322,0.8846434354782104,0.7395842671394348
3,1763,0.7871081829071045,0.6510214805603027
4,2204,0.6979339122772217,0.5586761236190796
5,2645,0.6190382838249207,0.49727103114128113
6,3086,0.5526621341705322,0.45847007632255554
7,3527,0.5003901720046997,0.43103185296058655
8,3968,0.45848968625068665,0.3949333131313324
9,4409,0.4252207279205322,0.35254326462745667
10,4850,0.3974294662475586,0.33948659896850586
11,5291,0.3721298575401306,0.3083619177341461
12,5732,0.35135185718536377,0.3020018935203552
13,6173,0.3322252035140991,0.2843960225582123
14,6614,0.3159734010696411,0.2709444463253021
15,7055,0.30172038078308105,0.26390501856803894
16,7496,0.28796207904815674,0.2521841824054718
17,7937,0.27597129344940186,0.23183488845825195
18,8378,0.26586976647377014,0.23107564449310303
19,8819,0.2554057240486145,0.22450967133045197
20,9260,0.24606382846832275,0.20843468606472015
