epoch,step,train_loss,val_loss
0,881,1.6535139083862305,1.1463747024536133
1,1763,1.1456098556518555,0.9419647455215454
2,2645,0.9995580911636353,0.8311669230461121
3,3527,0.9073175191879272,0.7508551478385925
4,4409,0.8269124627113342,0.6690897941589355
5,5291,0.7576723098754883,0.6221957802772522
6,6173,0.7025260329246521,0.5898832678794861
7,7055,0.6602872014045715,0.5417004227638245
8,7937,0.6240177750587463,0.5178617835044861
9,8819,0.5955376029014587,0.5029798150062561
10,9701,0.5710217952728271,0.4786812961101532
11,10583,0.5488625168800354,0.4672379195690155
12,11465,0.5297890901565552,0.44908615946769714
13,12347,0.5121933221817017,0.4392800033092499
14,13229,0.49820393323898315,0.43156230449676514
15,14111,0.4846673011779785,0.4116528034210205
16,14993,0.4721921384334564,0.41974443197250366
17,15875,0.4611480236053467,0.3932667374610901
18,16757,0.4521361291408539,0.3887150287628174
19,17639,0.44195058941841125,0.37966403365135193
