epoch,step,train_loss,val_loss
0,440,1.6469900608062744,1.0832855701446533
1,881,1.1302399635314941,0.8352982997894287
2,1322,0.9574657082557678,0.7205610275268555
3,1763,0.8639554977416992,0.6597520112991333
4,2204,0.8049576282501221,0.6159572601318359
5,2645,0.7648727297782898,0.5900734663009644
6,3086,0.736993134021759,0.5719098448753357
7,3527,0.7166619896888733,0.5509070158004761
8,3968,0.6988614201545715,0.5338203310966492
9,4409,0.6862230896949768,0.5298635959625244
10,4850,0.6743670701980591,0.519871175289154
11,5291,0.6637988686561584,0.5129584670066833
12,5732,0.6557611227035522,0.5094155073165894
13,6173,0.6483532786369324,0.5088880658149719
