epoch,step,train_loss,val_loss
0,881,1.9121614694595337,1.2214299440383911
1,1763,1.2329639196395874,1.0872782468795776
2,2645,1.0518779754638672,0.9214635491371155
3,3527,0.8873116970062256,0.9005775451660156
4,4409,0.8265501260757446,0.8473207950592041
5,5291,0.7910844087600708,0.8563045263290405
6,6173,0.7703972458839417,0.8509857654571533
7,7055,0.7546850442886353,0.8329542875289917
8,7937,0.7412724494934082,0.8412418365478516
9,8819,0.730988621711731,0.8668386936187744
10,9701,0.7236992716789246,0.8590887188911438
