epoch,step,train_loss,val_loss
0,440,1.5328425168991089,1.0458357334136963
1,881,1.020835041999817,0.7949459552764893
2,1322,0.8024359941482544,0.671168327331543
3,1763,0.681183934211731,0.5549773573875427
4,2204,0.6153585910797119,0.5141910910606384
5,2645,0.5734221339225769,0.4667004346847534
6,3086,0.545428991317749,0.44498273730278015
7,3527,0.5249208211898804,0.4112403094768524
8,3968,0.5077841281890869,0.40996435284614563
9,4409,0.49454453587532043,0.385844349861145
10,4850,0.4846353530883789,0.3857956528663635
11,5291,0.4744947850704193,0.37724119424819946
