epoch,step,train_loss,val_loss
0,440,1.694566249847412,1.2264342308044434
1,881,1.1828217506408691,1.0004208087921143
2,1322,1.0232462882995605,0.8629060387611389
3,1763,0.9063805341720581,0.777253270149231
4,2204,0.8180138468742371,0.7180334329605103
5,2645,0.7537323832511902,0.6921333074569702
6,3086,0.7069505453109741,0.6584759950637817
7,3527,0.6712083220481873,0.6410585045814514
8,3968,0.6404474377632141,0.6429471969604492
9,4409,0.616254985332489,0.6174558997154236
10,4850,0.5954062342643738,0.5891260504722595
11,5291,0.576157808303833,0.5652245283126831
12,5732,0.5602406859397888,0.5510355234146118
13,6173,0.5451487898826599,0.5319050550460815
14,6614,0.5329510569572449,0.5229082703590393
15,7055,0.5208589434623718,0.5123494863510132
16,7496,0.5098004341125488,0.5053634643554688
17,7937,0.4995139539241791,0.484137624502182
18,8378,0.49193114042282104,0.48579081892967224
