epoch,step,train_loss,val_loss
0,881,1.2965351343154907,0.8970754146575928
1,1763,0.8677166104316711,0.6901248097419739
2,2645,0.7032359838485718,0.5467246174812317
3,3527,0.5780792236328125,0.4576348066329956
4,4409,0.49441343545913696,0.40077173709869385
5,5291,0.4354497194290161,0.36827290058135986
6,6173,0.3932282626628876,0.3416859805583954
7,7055,0.3614019453525543,0.3023078143596649
8,7937,0.3342342674732208,0.3046875596046448
9,8819,0.3121947944164276,0.2900790572166443
10,9701,0.29417499899864197,0.27515074610710144
11,10583,0.2775755822658539,0.24028228223323822
12,11465,0.2640126943588257,0.2173175811767578
13,12347,0.25138887763023376,0.20941442251205444
14,13229,0.240691676735878,0.19863344728946686
15,14111,0.23132716119289398,0.20165011286735535
