epoch,step,train_loss,val_loss
0,440,1.920414924621582,1.326287865638733
1,881,1.3125215768814087,1.108227252960205
2,1322,1.1538738012313843,0.9892959594726562
3,1763,1.0523638725280762,0.9001184701919556
4,2204,0.978428840637207,0.8595012426376343
5,2645,0.9206932187080383,0.7877618074417114
6,3086,0.8715610504150391,0.744429886341095
7,3527,0.8272644281387329,0.7023624777793884
8,3968,0.7848798632621765,0.6559719443321228
9,4409,0.7457333207130432,0.627700686454773
10,4850,0.7095129489898682,0.5960745811462402
11,5291,0.6758100390434265,0.5554736256599426
12,5732,0.646648108959198,0.5352062582969666
13,6173,0.6197976469993591,0.5123547911643982
14,6614,0.5976960062980652,0.4947473704814911
15,7055,0.5773131847381592,0.4798690676689148
16,7496,0.5585957765579224,0.47111526131629944
17,7937,0.5421614646911621,0.4526744484901428
18,8378,0.5282960534095764,0.43763118982315063
19,8819,0.5131304264068604,0.4292756915092468
20,9260,0.5005908608436584,0.41542869806289673
21,9701,0.48931950330734253,0.41360992193222046
22,10142,0.47839292883872986,0.3954496681690216
23,10583,0.46754708886146545,0.39071017503738403
24,11024,0.4572799503803253,0.37909355759620667
25,11465,0.44753724336624146,0.3721594214439392
