epoch,step,train_loss,val_loss
0,881,3.0781919956207275,3.081110954284668
1,1763,3.0102102756500244,3.706040382385254
2,2645,2.8807382583618164,2.7313387393951416
3,3527,2.551565170288086,2.421973705291748
4,4409,2.2114059925079346,2.072512626647949
5,5291,1.9966696500778198,1.977729320526123
6,6173,1.8978039026260376,1.8584774732589722
7,7055,1.7730107307434082,1.7943599224090576
8,7937,1.5880252122879028,1.55790114402771
9,8819,1.454622507095337,1.4547395706176758
10,9701,1.398583173751831,1.401970386505127
11,10583,1.3603408336639404,1.3770910501480103
12,11465,1.3352668285369873,1.3277325630187988
13,12347,1.3220001459121704,1.3391048908233643
14,13229,1.3002504110336304,1.3218274116516113
15,14111,1.287832498550415,1.3109301328659058
16,14993,1.2807625532150269,1.309485912322998
