epoch,step,train_loss,val_loss
0,440,2.1092004776000977,1.4599682092666626
1,881,1.4829987287521362,1.2623704671859741
2,1322,1.3387662172317505,1.1522482633590698
3,1763,1.2501810789108276,1.0612550973892212
4,2204,1.1791715621948242,0.9916530251502991
5,2645,1.122598648071289,0.9232548475265503
6,3086,1.0757410526275635,0.8733453154563904
7,3527,1.0370221138000488,0.8257678747177124
8,3968,1.0028501749038696,0.7886356115341187
9,4409,0.9733097553253174,0.7577093243598938
10,4850,0.9481513500213623,0.7297260761260986
11,5291,0.9242796301841736,0.7102764248847961
12,5732,0.9034122228622437,0.696377694606781
13,6173,0.8843318819999695,0.6790096759796143
14,6614,0.8683578372001648,0.6645599007606506
15,7055,0.8533557653427124,0.6525103449821472
16,7496,0.8388476371765137,0.6433728933334351
17,7937,0.8271921873092651,0.6298198103904724
18,8378,0.8156015872955322,0.6210874915122986
19,8819,0.8039194941520691,0.6086899042129517
20,9260,0.7934333682060242,0.6052713394165039
21,9701,0.7846854329109192,0.5972141027450562
