epoch,step,train_loss,val_loss
0,881,1.505435585975647,1.0204232931137085
1,1763,1.035433053970337,0.8439843058586121
2,2645,0.9033018350601196,0.7539111971855164
3,3527,0.8169488906860352,0.6717233061790466
4,4409,0.7418022155761719,0.5746665596961975
5,5291,0.6718920469284058,0.5218978524208069
6,6173,0.6142423152923584,0.4754120409488678
7,7055,0.568195104598999,0.43841567635536194
8,7937,0.5271190404891968,0.4130684435367584
9,8819,0.4937109053134918,0.4043474793434143
10,9701,0.4660792648792267,0.37030845880508423
11,10583,0.44108861684799194,0.34832507371902466
12,11465,0.42070019245147705,0.3236996829509735
13,12347,0.4017825424671173,0.31340351700782776
14,13229,0.38630130887031555,0.29923775792121887
15,14111,0.3718724846839905,0.2821440100669861
16,14993,0.3586341142654419,0.2626165747642517
17,15875,0.3467690348625183,0.2479347586631775
18,16757,0.3366650938987732,0.24930894374847412
19,17639,0.32581496238708496,0.23134289681911469
20,18521,0.3157413601875305,0.23050720989704132
