epoch,step,train_loss,val_loss
0,440,1.9251612424850464,1.3540581464767456
1,881,1.3390653133392334,1.1030552387237549
2,1322,1.1644303798675537,0.9783096313476562
3,1763,1.0647850036621094,0.9033515453338623
4,2204,0.9922910332679749,0.8496652245521545
5,2645,0.9328463673591614,0.7887355089187622
6,3086,0.8797300457954407,0.7404548525810242
7,3527,0.8320132493972778,0.6898825168609619
8,3968,0.7879045009613037,0.65634685754776
9,4409,0.7492354512214661,0.6164243817329407
10,4850,0.715903639793396,0.6089387536048889
11,5291,0.6859241724014282,0.5734361410140991
12,5732,0.6602451205253601,0.5497109293937683
13,6173,0.6368132829666138,0.5309808850288391
14,6614,0.6165243983268738,0.5116631984710693
15,7055,0.5975772142410278,0.4994853138923645
16,7496,0.5793901681900024,0.4821455776691437
17,7937,0.5635192394256592,0.46650394797325134
18,8378,0.550077497959137,0.4594191312789917
19,8819,0.5352461934089661,0.4523797631263733
20,9260,0.5231155753135681,0.4440203309059143
21,9701,0.5125675797462463,0.4292130172252655
22,10142,0.5027540922164917,0.4233258068561554
23,10583,0.4931389391422272,0.4153536260128021
