epoch,step,train_loss,val_loss
0,881,2.0601181983947754,1.3628743886947632
1,1763,1.2812893390655518,1.1082348823547363
2,2645,1.0558232069015503,0.8235090374946594
3,3527,0.8502276539802551,0.6429608464241028
4,4409,0.715677797794342,0.539754331111908
5,5291,0.6237480044364929,0.4802294373512268
6,6173,0.5562182068824768,0.42677390575408936
7,7055,0.5004864931106567,0.38725000619888306
8,7937,0.45594146847724915,0.35179251432418823
9,8819,0.4187745749950409,0.3434019088745117
10,9701,0.3906974196434021,0.31838154792785645
11,10583,0.3652397096157074,0.3052211403846741
12,11465,0.34529954195022583,0.2888306975364685
13,12347,0.32839280366897583,0.2815333306789398
14,13229,0.3138706088066101,0.2696975767612457
15,14111,0.3000924289226532,0.2626796066761017
16,14993,0.2885177433490753,0.25558990240097046
17,15875,0.27822181582450867,0.24843116104602814
18,16757,0.27012714743614197,0.24375098943710327
