epoch,step,train_loss,val_loss
0,881,1.5540801286697388,1.1665538549423218
1,1763,1.1645995378494263,0.9919821619987488
2,2645,1.0097953081130981,0.8185458183288574
3,3527,0.8777443170547485,0.7165921330451965
4,4409,0.7861286997795105,0.6644535064697266
5,5291,0.7250567078590393,0.6126152276992798
6,6173,0.6831293702125549,0.6039496064186096
7,7055,0.651962161064148,0.5741463303565979
8,7937,0.624771237373352,0.5631210803985596
9,8819,0.60284823179245,0.5309566259384155
10,9701,0.5848594903945923,0.5157884955406189
11,10583,0.566659688949585,0.5053292512893677
12,11465,0.5515178442001343,0.5144449472427368
13,12347,0.5384880900382996,0.48663637042045593
14,13229,0.5259546637535095,0.4813595414161682
15,14111,0.5161122679710388,0.46204569935798645
16,14993,0.5050449371337891,0.47015830874443054
17,15875,0.49631038308143616,0.4602229595184326
