epoch,step,train_loss,val_loss
0,881,1.3246071338653564,0.9133694767951965
1,1763,0.8795714378356934,0.7538777589797974
2,2645,0.7285834550857544,0.6108206510543823
3,3527,0.5981878638267517,0.5290389060974121
4,4409,0.4928705394268036,0.43432071805000305
5,5291,0.4173456132411957,0.4002305567264557
6,6173,0.36058512330055237,0.3977525532245636
7,7055,0.318340003490448,0.3539794087409973
8,7937,0.2841153144836426,0.34584683179855347
9,8819,0.2578723728656769,0.31331175565719604
10,9701,0.23665787279605865,0.3055347204208374
11,10583,0.21856826543807983,0.26158565282821655
12,11465,0.20410971343517303,0.27649983763694763
13,12347,0.19164732098579407,0.2276964783668518
14,13229,0.18130651116371155,0.24241924285888672
15,14111,0.17243051528930664,0.23044218122959137
16,14993,0.16440144181251526,0.25111088156700134
