epoch,step,train_loss,val_loss
0,881,1.4814962148666382,0.9858853816986084
1,1763,0.9557333588600159,0.7346051335334778
2,2645,0.786302387714386,0.6383844614028931
3,3527,0.7177170515060425,0.6134946942329407
4,4409,0.6802027225494385,0.5637337565422058
5,5291,0.6538152694702148,0.5370844602584839
6,6173,0.6360833644866943,0.5243205428123474
7,7055,0.6226290464401245,0.5189006328582764
8,7937,0.6100618243217468,0.5080499053001404
9,8819,0.601161777973175,0.49022728204727173
10,9701,0.5932744145393372,0.4845888614654541
11,10583,0.5855642557144165,0.4855903089046478
