epoch,step,train_loss,val_loss
0,440,2.3151137828826904,1.3033642768859863
1,881,1.2960400581359863,1.0939253568649292
2,1322,1.1309186220169067,0.9691117405891418
3,1763,0.9706806540489197,0.7876514792442322
4,2204,0.8509402871131897,0.6882036924362183
5,2645,0.7902498841285706,0.635951042175293
6,3086,0.7546107769012451,0.6229902505874634
7,3527,0.7291832566261292,0.5995461344718933
8,3968,0.7086228728294373,0.5957318544387817
9,4409,0.6937514543533325,0.5946678519248962
10,4850,0.6809434294700623,0.5515136122703552
11,5291,0.6698664426803589,0.5739912390708923
12,5732,0.6614314913749695,0.54952472448349
