epoch,step,train_loss,val_loss
0,881,2.8240244388580322,3.8775033950805664
1,1763,2.734048366546631,4.223381042480469
2,2645,2.570054531097412,2.3848512172698975
3,3527,2.3218822479248047,2.3102471828460693
4,4409,2.1349971294403076,1.982702612876892
5,5291,1.7918225526809692,1.7382433414459229
6,6173,1.5864468812942505,1.6423168182373047
7,7055,1.4808710813522339,1.5988153219223022
8,7937,1.4082344770431519,1.5535959005355835
9,8819,1.3811137676239014,1.445104718208313
10,9701,1.3400102853775024,1.4654552936553955
11,10583,1.321229338645935,1.4363112449645996
12,11465,1.3272597789764404,1.382577657699585
