epoch,step,train_loss,val_loss
0,440,1.5553709268569946,1.1016768217086792
1,881,1.094838261604309,0.8946278095245361
2,1322,0.938514232635498,0.7288378477096558
3,1763,0.8246270418167114,0.6530570983886719
4,2204,0.7474028468132019,0.6075029969215393
5,2645,0.6902695894241333,0.5900211930274963
6,3086,0.6485387086868286,0.5927757620811462
7,3527,0.6167409420013428,0.5633243322372437
8,3968,0.5896032452583313,0.5512863397598267
9,4409,0.5681816339492798,0.5327339172363281
10,4850,0.5500741004943848,0.5423417687416077
11,5291,0.5317662954330444,0.5181155204772949
12,5732,0.5169244408607483,0.5062820911407471
13,6173,0.5033941864967346,0.4929288625717163
14,6614,0.4914928376674652,0.4760403633117676
15,7055,0.480399489402771,0.4826795756816864
16,7496,0.4697030484676361,0.462546706199646
17,7937,0.46053990721702576,0.4652099013328552
