epoch,step,train_loss,val_loss
0,440,1.7108142375946045,1.1047847270965576
1,881,1.1342682838439941,0.995611846446991
2,1322,1.0219287872314453,1.0131778717041016
3,1763,0.9542471766471863,0.9657040238380432
4,2204,0.9062163829803467,0.9619471430778503
5,2645,0.8602837324142456,0.8940454125404358
6,3086,0.8038075566291809,0.7971249222755432
7,3527,0.756275475025177,0.7119816541671753
8,3968,0.7161401510238647,0.6663540601730347
9,4409,0.686248779296875,0.6322497725486755
10,4850,0.6589173078536987,0.599018931388855
11,5291,0.6269341707229614,0.5562785267829895
12,5732,0.58417809009552,0.5079554915428162
13,6173,0.5382565855979919,0.4481014609336853
14,6614,0.49871689081192017,0.4073857367038727
15,7055,0.46622562408447266,0.3719036877155304
16,7496,0.4386025071144104,0.35163116455078125
17,7937,0.4179783761501312,0.33928588032722473
18,8378,0.39975252747535706,0.31564703583717346
19,8819,0.38447779417037964,0.31031811237335205
20,9260,0.3716494143009186,0.2967032790184021
21,9701,0.36140176653862,0.291604220867157
22,10142,0.3517090380191803,0.2824471890926361
23,10583,0.34372302889823914,0.2752894163131714
