epoch,step,train_loss,val_loss
0,881,1.7036155462265015,1.2508219480514526
1,1763,1.2613193988800049,1.062354326248169
2,2645,1.1326465606689453,0.9638786911964417
3,3527,1.0469863414764404,0.8748697638511658
4,4409,0.9725301265716553,0.7840552926063538
5,5291,0.8963146805763245,0.7158465385437012
6,6173,0.8279200196266174,0.6570371389389038
7,7055,0.7725516557693481,0.6145253777503967
8,7937,0.7252057790756226,0.5792534947395325
9,8819,0.6864069700241089,0.5507346987724304
10,9701,0.6546564698219299,0.5378764271736145
11,10583,0.6264649629592896,0.5118850469589233
12,11465,0.6045321822166443,0.49937281012535095
13,12347,0.5850743055343628,0.4747055470943451
14,13229,0.567644476890564,0.4646598696708679
15,14111,0.5529130697250366,0.4450587034225464
16,14993,0.5382712483406067,0.44383636116981506
17,15875,0.5259883403778076,0.4258527159690857
18,16757,0.5150583982467651,0.4204678237438202
19,17639,0.5037454962730408,0.4084832966327667
20,18521,0.49305224418640137,0.40842512249946594
