epoch,step,train_loss,val_loss
0,881,1.4738496541976929,1.0460237264633179
1,1763,1.0077472925186157,0.9857285618782043
2,2645,0.9173991084098816,0.95396888256073
3,3527,0.8701303005218506,0.9315416812896729
4,4409,0.8312793970108032,0.827751636505127
5,5291,0.7720125317573547,0.727511465549469
6,6173,0.7115130424499512,0.6395980715751648
7,7055,0.6590965390205383,0.5624248385429382
8,7937,0.598721981048584,0.4956612288951874
9,8819,0.5522040724754333,0.4652922451496124
10,9701,0.5156384110450745,0.4084852337837219
11,10583,0.48415184020996094,0.3841855525970459
12,11465,0.458467036485672,0.3562723994255066
13,12347,0.4388737678527832,0.3582443296909332
14,13229,0.42256826162338257,0.3378245234489441
15,14111,0.4091688394546509,0.3348289430141449
16,14993,0.3966812193393707,0.3121175765991211
17,15875,0.386730819940567,0.2952885329723358
18,16757,0.37823519110679626,0.3029874563217163
