epoch,step,train_loss,val_loss
0,881,1.7525664567947388,0.8965678215026855
1,1763,0.8737068772315979,0.5668641328811646
2,2645,0.6761751770973206,0.4725364148616791
3,3527,0.5942196249961853,0.42485949397087097
4,4409,0.5454279780387878,0.384952574968338
5,5291,0.5113868117332458,0.3759898543357849
6,6173,0.4878697097301483,0.3714309632778168
7,7055,0.4679476320743561,0.35802510380744934
8,7937,0.45377498865127563,0.3422524034976959
9,8819,0.44047319889068604,0.34031128883361816
10,9701,0.4314396381378174,0.33602064847946167
11,10583,0.42168325185775757,0.3228428065776825
12,11465,0.4142449200153351,0.3209010362625122
