epoch,step,train_loss,val_loss
0,881,2.0522468090057373,1.307529091835022
1,1763,1.2128325700759888,0.8821162581443787
2,2645,0.9553896188735962,0.7181111574172974
3,3527,0.8207451701164246,0.6176537275314331
4,4409,0.7355432510375977,0.5621041655540466
5,5291,0.6707196235656738,0.5151844024658203
6,6173,0.6224348545074463,0.48323655128479004
7,7055,0.5816420912742615,0.45522791147232056
8,7937,0.549622118473053,0.4375477135181427
9,8819,0.5209687948226929,0.4245413839817047
10,9701,0.4990291893482208,0.41062065958976746
11,10583,0.4781712591648102,0.39521491527557373
12,11465,0.46114546060562134,0.37732571363449097
13,12347,0.4456954598426819,0.3785846531391144
14,13229,0.4320540428161621,0.37069210410118103
15,14111,0.4187260866165161,0.36146649718284607
16,14993,0.40725985169410706,0.3611694574356079
17,15875,0.3966040313243866,0.35523784160614014
18,16757,0.38878482580184937,0.3497074842453003
