epoch,step,train_loss,val_loss
0,440,2.115260362625122,1.538974404335022
1,881,1.5227888822555542,1.298567771911621
2,1322,1.3546929359436035,1.1867057085037231
3,1763,1.247434139251709,1.09832763671875
4,2204,1.1728154420852661,1.0347962379455566
5,2645,1.1114012002944946,0.9699715375900269
6,3086,1.0569301843643188,0.906356930732727
7,3527,1.0030184984207153,0.8665379881858826
8,3968,0.9497998356819153,0.8138505220413208
9,4409,0.9016606211662292,0.7812012434005737
10,4850,0.8610394597053528,0.7540047764778137
11,5291,0.823971688747406,0.737425684928894
12,5732,0.7942153215408325,0.7116907238960266
13,6173,0.7671297192573547,0.7005007863044739
14,6614,0.7438881993293762,0.6710057854652405
15,7055,0.7229547500610352,0.6652930974960327
16,7496,0.7024277448654175,0.6554826498031616
17,7937,0.6846238970756531,0.65000981092453
18,8378,0.6698828339576721,0.6345780491828918
19,8819,0.6539440751075745,0.6408248543739319
20,9260,0.6409065127372742,0.6240940690040588
21,9701,0.6296361684799194,0.6173861026763916
22,10142,0.6189559102058411,0.6157364249229431
23,10583,0.6087283492088318,0.6108796000480652
24,11024,0.598946213722229,0.6005384922027588
25,11465,0.5897005200386047,0.5944567322731018
