epoch,step,train_loss,val_loss
0,881,2.2475714683532715,1.4729655981063843
1,1763,1.4177645444869995,1.1336919069290161
2,2645,1.1891601085662842,0.9772905707359314
3,3527,1.0708919763565063,0.8882602453231812
4,4409,0.9946697354316711,0.8431860208511353
5,5291,0.9379056096076965,0.8024259209632874
6,6173,0.8968800902366638,0.7715111970901489
7,7055,0.8630958199501038,0.7429987192153931
8,7937,0.8357405066490173,0.7182615995407104
9,8819,0.8126280307769775,0.7071922421455383
10,9701,0.7930008769035339,0.6954399943351746
11,10583,0.7752120494842529,0.6792828440666199
12,11465,0.7607209086418152,0.6844117641448975
13,12347,0.7466490268707275,0.6717007756233215
14,13229,0.7352340221405029,0.6633807420730591
15,14111,0.7227758169174194,0.6493883728981018
16,14993,0.7141651511192322,0.6478134393692017
