epoch,step,train_loss,val_loss
0,440,2.064382791519165,1.3641265630722046
1,881,1.2572988271713257,0.9548302292823792
2,1322,1.0411783456802368,0.8383204340934753
3,1763,0.955531656742096,0.7877078652381897
4,2204,0.9047104716300964,0.7629902958869934
5,2645,0.8692050576210022,0.7429351806640625
6,3086,0.8450514674186707,0.7370527386665344
7,3527,0.8260558247566223,0.7242504954338074
8,3968,0.8111873865127563,0.7004316449165344
9,4409,0.7991904616355896,0.6969256401062012
10,4850,0.7901891469955444,0.6987014412879944
11,5291,0.7805387377738953,0.6895820498466492
12,5732,0.7739664316177368,0.6893539428710938
