epoch,step,train_loss,val_loss
0,440,1.8185712099075317,1.2570377588272095
1,881,1.2660020589828491,1.1496055126190186
2,1322,1.1271142959594727,1.0782475471496582
3,1763,1.0064064264297485,0.9031655788421631
4,2204,0.8335369229316711,0.6770074963569641
5,2645,0.6683632135391235,0.6377259492874146
6,3086,0.5971366167068481,0.5811776518821716
7,3527,0.5578390955924988,0.6337547302246094
8,3968,0.5294595956802368,0.6133354306221008
9,4409,0.5084242224693298,0.6314182281494141
10,4850,0.4927773177623749,0.6273326873779297
11,5291,0.4773952066898346,0.6078360676765442
12,5732,0.46561264991760254,0.650010347366333
13,6173,0.4551593065261841,0.6202486157417297
14,6614,0.4463176429271698,0.6085582375526428
