epoch,step,train_loss,val_loss
0,881,2.720682144165039,1.7558895349502563
1,1763,1.683475136756897,1.435317039489746
2,2645,1.4584460258483887,1.2406147718429565
3,3527,1.3029286861419678,1.080568552017212
4,4409,1.1762161254882812,0.9707309603691101
5,5291,1.080375075340271,0.8991703987121582
6,6173,1.0103315114974976,0.8381146788597107
7,7055,0.9542788863182068,0.7986674308776855
8,7937,0.9079433679580688,0.7559827566146851
9,8819,0.8698368072509766,0.7296061515808105
10,9701,0.8386223912239075,0.7022466659545898
11,10583,0.8096986413002014,0.684521496295929
12,11465,0.7860324382781982,0.6648709774017334
13,12347,0.7640931010246277,0.6541696786880493
14,13229,0.7454515099525452,0.6396974921226501
15,14111,0.7281171083450317,0.6303460001945496
16,14993,0.7148867249488831,0.618628203868866
17,15875,0.700568437576294,0.6103848814964294
18,16757,0.6911668181419373,0.6000180244445801
19,17639,0.6782811880111694,0.596000611782074
20,18521,0.668842077255249,0.5881453156471252
