epoch,step,train_loss,val_loss
0,881,1.6378483772277832,1.2113057374954224
1,1763,1.1183717250823975,0.9632007479667664
2,2645,0.8360821604728699,0.6306325197219849
3,3527,0.6873758435249329,0.5592900514602661
4,4409,0.6300545930862427,0.5018015503883362
5,5291,0.5937934517860413,0.4929888844490051
6,6173,0.5711233615875244,0.4709528982639313
7,7055,0.5548962354660034,0.45382654666900635
8,7937,0.5412390232086182,0.4445117115974426
9,8819,0.5305952429771423,0.4307540953159332
10,9701,0.522792398929596,0.43097659945487976
