epoch,step,train_loss,val_loss
0,881,1.624189853668213,1.1457209587097168
1,1763,1.1048017740249634,0.9062536954879761
2,2645,0.9339656233787537,0.7656611204147339
3,3527,0.8243780732154846,0.6664614081382751
4,4409,0.7472798228263855,0.6166651248931885
5,5291,0.6886880993843079,0.5783218741416931
6,6173,0.6440015435218811,0.5402050018310547
7,7055,0.6091972589492798,0.5098312497138977
8,7937,0.5789802074432373,0.4916360378265381
9,8819,0.5552852153778076,0.4716470539569855
10,9701,0.5344462394714355,0.46274787187576294
11,10583,0.5152953863143921,0.43267127871513367
12,11465,0.49968335032463074,0.43921586871147156
13,12347,0.48525485396385193,0.4182625412940979
14,13229,0.4723500907421112,0.40248337388038635
15,14111,0.46001511812210083,0.4003767967224121
16,14993,0.4492025077342987,0.3939579427242279
17,15875,0.43896833062171936,0.3736499845981598
18,16757,0.43032029271125793,0.362806111574173
