epoch,step,train_loss,val_loss
0,881,2.2937369346618652,1.4824897050857544
1,1763,1.4703911542892456,1.1942352056503296
2,2645,1.2746638059616089,1.0577675104141235
3,3527,1.1735854148864746,0.9729965925216675
4,4409,1.1074246168136597,0.9225811958312988
5,5291,1.0570119619369507,0.8914821147918701
6,6173,1.0206992626190186,0.8576876521110535
7,7055,0.9894232153892517,0.8294297456741333
8,7937,0.9629586338996887,0.8076736927032471
9,8819,0.941537618637085,0.7913708686828613
10,9701,0.9233269691467285,0.7798643112182617
11,10583,0.9059195518493652,0.7646876573562622
12,11465,0.892050564289093,0.7646100521087646
13,12347,0.8788723945617676,0.7462965846061707
14,13229,0.8667977452278137,0.7369945049285889
15,14111,0.8548550009727478,0.7328870892524719
16,14993,0.8467611074447632,0.7233894467353821
17,15875,0.8362451791763306,0.7168426513671875
