epoch,step,train_loss,val_loss
0,881,1.457158088684082,1.0212348699569702
1,1763,0.9769636988639832,0.7968603372573853
2,2645,0.7968112826347351,0.6903124451637268
3,3527,0.6898506283760071,0.6667848825454712
4,4409,0.6212272047996521,0.5829618573188782
5,5291,0.5716217756271362,0.5970607399940491
6,6173,0.535751223564148,0.5639887452125549
7,7055,0.5074328184127808,0.5386670827865601
8,7937,0.48214638233184814,0.5134416818618774
9,8819,0.46198877692222595,0.4710632562637329
10,9701,0.44484102725982666,0.47568923234939575
11,10583,0.429335355758667,0.4714743196964264
12,11465,0.41684067249298096,0.43912753462791443
13,12347,0.4054795205593109,0.42315930128097534
14,13229,0.39634931087493896,0.44522762298583984
15,14111,0.38722288608551025,0.40835297107696533
