epoch,step,train_loss,val_loss
0,440,1.7097405195236206,1.1217806339263916
1,881,1.1492228507995605,0.8582497835159302
2,1322,0.9479848146438599,0.7161566019058228
3,1763,0.8274582028388977,0.6387714147567749
4,2204,0.7582891583442688,0.5884256362915039
5,2645,0.7114889025688171,0.5633939504623413
6,3086,0.6808844208717346,0.5374611020088196
7,3527,0.6583906412124634,0.5249078273773193
8,3968,0.6387704014778137,0.49987414479255676
9,4409,0.6248502731323242,0.49594610929489136
10,4850,0.6120831370353699,0.4836995601654053
11,5291,0.6010034084320068,0.47973600029945374
12,5732,0.5925999879837036,0.4704556167125702
13,6173,0.5850129723548889,0.4759642779827118
