epoch,step,train_loss,val_loss
0,881,1.4565025568008423,1.0230762958526611
1,1763,1.0056077241897583,0.8113117218017578
2,2645,0.8324721455574036,0.7154521346092224
3,3527,0.7327548861503601,0.6775659918785095
4,4409,0.6700983643531799,0.6014236807823181
5,5291,0.6246254444122314,0.5755020380020142
6,6173,0.5917373895645142,0.5533413887023926
7,7055,0.5659101009368896,0.5154473185539246
8,7937,0.5425568222999573,0.48676225543022156
9,8819,0.5238277912139893,0.48458728194236755
10,9701,0.5079229474067688,0.46924489736557007
11,10583,0.493234246969223,0.4644562900066376
12,11465,0.4809253513813019,0.44008445739746094
13,12347,0.46947336196899414,0.4284941256046295
14,13229,0.4603126347064972,0.4359745681285858
15,14111,0.45127159357070923,0.4242005944252014
