epoch,step,train_loss,val_loss
0,881,1.5189491510391235,1.1229667663574219
1,1763,1.081396222114563,0.9229245781898499
2,2645,0.9290009140968323,0.7914370894432068
3,3527,0.8017001748085022,0.6707252860069275
4,4409,0.6783438324928284,0.549526035785675
5,5291,0.587510883808136,0.502861499786377
6,6173,0.5218797922134399,0.4695344865322113
7,7055,0.4719794690608978,0.4567013382911682
8,7937,0.4325931668281555,0.44099026918411255
9,8819,0.4005657732486725,0.4140307307243347
10,9701,0.3738211691379547,0.4320060610771179
11,10583,0.3503163158893585,0.41182446479797363
12,11465,0.33055242896080017,0.39056986570358276
13,12347,0.31383997201919556,0.419635146856308
14,13229,0.2995312809944153,0.41130590438842773
15,14111,0.2863258123397827,0.40461552143096924
16,14993,0.273987352848053,0.45982444286346436
17,15875,0.26374271512031555,0.4288967251777649
18,16757,0.2548161447048187,0.412165105342865
19,17639,0.2461782693862915,0.41480639576911926
