epoch,step,train_loss,val_loss
0,440,1.584735631942749,1.0464444160461426
1,881,1.08206307888031,0.8783566951751709
2,1322,0.9013136625289917,0.7582202553749084
3,1763,0.7698184251785278,0.5854074954986572
4,2204,0.6619740128517151,0.48219290375709534
5,2645,0.5857612490653992,0.4238468110561371
6,3086,0.5302963852882385,0.3845166563987732
7,3527,0.49198073148727417,0.3600764870643616
8,3968,0.46056991815567017,0.3341217041015625
9,4409,0.4376443028450012,0.32165202498435974
10,4850,0.4178464710712433,0.30575984716415405
11,5291,0.40139034390449524,0.2898859679698944
12,5732,0.3878782093524933,0.2833157181739807
13,6173,0.3762017786502838,0.272036612033844
14,6614,0.3662201464176178,0.272511750459671
15,7055,0.3575114905834198,0.26382532715797424
