epoch,step,train_loss,val_loss
0,881,1.4783351421356201,1.0646679401397705
1,1763,1.0239166021347046,0.8557924628257751
2,2645,0.8687343597412109,0.7309815287590027
3,3527,0.7582866549491882,0.6229450106620789
4,4409,0.671964704990387,0.5577629208564758
5,5291,0.6029585599899292,0.4983524680137634
6,6173,0.5483599901199341,0.45706576108932495
7,7055,0.5063457489013672,0.4233802258968353
8,7937,0.4711393117904663,0.4025407135486603
9,8819,0.44288331270217896,0.370330810546875
10,9701,0.41816243529319763,0.36829376220703125
11,10583,0.3962552547454834,0.3436429798603058
12,11465,0.3775201737880707,0.33002322912216187
13,12347,0.3605138659477234,0.3171254098415375
14,13229,0.3459020256996155,0.28872165083885193
15,14111,0.33212947845458984,0.27670174837112427
16,14993,0.3186369836330414,0.28568434715270996
17,15875,0.30819398164749146,0.26495999097824097
18,16757,0.2976367771625519,0.25471732020378113
19,17639,0.2876385450363159,0.2494683712720871
20,18521,0.277877539396286,0.24120472371578217
21,19403,0.2701709568500519,0.2356843501329422
