epoch,step,train_loss,val_loss
0,881,1.6386356353759766,1.1488970518112183
1,1763,1.1513437032699585,0.9548112154006958
2,2645,0.998518705368042,0.8549368381500244
3,3527,0.8955707550048828,0.7494207620620728
4,4409,0.8094190359115601,0.6563937664031982
5,5291,0.7402705550193787,0.6327913403511047
6,6173,0.6872914433479309,0.5952808260917664
7,7055,0.6465253233909607,0.5797975063323975
8,7937,0.6118890643119812,0.5294716954231262
9,8819,0.5837289690971375,0.5389927625656128
10,9701,0.5585855841636658,0.5140674114227295
11,10583,0.5364876389503479,0.5115901827812195
12,11465,0.5173675417900085,0.5122197270393372
13,12347,0.5000497102737427,0.4990227222442627
14,13229,0.48542508482933044,0.4704674184322357
15,14111,0.47126373648643494,0.4679887592792511
16,14993,0.4580831527709961,0.4533678889274597
17,15875,0.4466465711593628,0.446783185005188
18,16757,0.4377995431423187,0.4426831901073456
19,17639,0.4270978569984436,0.4119004011154175
