epoch,step,train_loss,val_loss
0,440,2.0854196548461914,1.2816998958587646
1,881,1.279232144355774,0.9635664224624634
2,1322,1.0778892040252686,0.8407185077667236
3,1763,0.9852508306503296,0.7745321393013
4,2204,0.9274477362632751,0.7390362620353699
5,2645,0.8863052129745483,0.7147319912910461
6,3086,0.8592764139175415,0.6986338496208191
7,3527,0.8360028266906738,0.6843319535255432
8,3968,0.8177136778831482,0.6669464111328125
9,4409,0.8037417531013489,0.6610355973243713
10,4850,0.792458176612854,0.658446729183197
11,5291,0.7818136811256409,0.6513475775718689
12,5732,0.7733213901519775,0.6496754288673401
13,6173,0.7649688720703125,0.6478310823440552
