epoch,step,train_loss,val_loss
0,440,2.1220226287841797,1.3844966888427734
1,881,1.1970162391662598,0.7839997410774231
2,1322,0.8352975249290466,0.5657057166099548
3,1763,0.6673492789268494,0.4571537971496582
4,2204,0.5681224465370178,0.39942312240600586
5,2645,0.5024711489677429,0.36110907793045044
6,3086,0.4601636528968811,0.3413200378417969
7,3527,0.4286973476409912,0.32273226976394653
8,3968,0.4054231345653534,0.3095161020755768
9,4409,0.38680964708328247,0.29938459396362305
10,4850,0.37224671244621277,0.2907532751560211
11,5291,0.36005085706710815,0.2887937128543854
12,5732,0.34962937235832214,0.2783089876174927
13,6173,0.34068793058395386,0.2778595983982086
14,6614,0.3331614136695862,0.26943519711494446
