epoch,step,train_loss,val_loss
0,440,2.0640311241149902,1.2350809574127197
1,881,1.1687361001968384,1.0166105031967163
2,1322,1.0268105268478394,1.071374535560608
3,1763,0.966011106967926,1.2838958501815796
4,2204,0.907206118106842,1.363757610321045
5,2645,0.8367305397987366,1.0912272930145264
6,3086,0.721659243106842,0.6369845867156982
7,3527,0.5740694999694824,0.4632952809333801
8,3968,0.4864627420902252,0.39463794231414795
9,4409,0.44015607237815857,0.3532152473926544
10,4850,0.41108575463294983,0.3323374092578888
11,5291,0.39025527238845825,0.3147946894168854
12,5732,0.37604182958602905,0.30436334013938904
13,6173,0.3641659915447235,0.2971419394016266
14,6614,0.3558695614337921,0.2934613823890686
15,7055,0.3479970097541809,0.28613120317459106
