epoch,step,train_loss,val_loss
0,881,1.342774748802185,0.931123673915863
1,1763,0.9199742078781128,0.6892314553260803
2,2645,0.7627747058868408,0.582382082939148
3,3527,0.673397958278656,0.5368194580078125
4,4409,0.6165643334388733,0.5137600302696228
5,5291,0.5759809017181396,0.47291329503059387
6,6173,0.5452218651771545,0.4566287398338318
7,7055,0.5217910408973694,0.4338926076889038
8,7937,0.5005484223365784,0.42782336473464966
9,8819,0.4839836359024048,0.4082157611846924
10,9701,0.4695529639720917,0.3862208127975464
11,10583,0.4550746977329254,0.3695412278175354
12,11465,0.443914532661438,0.3610341250896454
13,12347,0.43300628662109375,0.3470603823661804
14,13229,0.42361631989479065,0.33395159244537354
15,14111,0.4149753749370575,0.341621458530426
