epoch,step,train_loss,val_loss
0,881,1.6537774801254272,1.1700583696365356
1,1763,1.1293045282363892,0.948658287525177
2,2645,0.9496733546257019,0.8153059482574463
3,3527,0.8336382508277893,0.7226951122283936
4,4409,0.7506538033485413,0.6663157939910889
5,5291,0.6882404088973999,0.6350696086883545
6,6173,0.6409991383552551,0.6129361391067505
7,7055,0.6047706007957458,0.5865665078163147
8,7937,0.5741003751754761,0.5541435480117798
9,8819,0.5496622920036316,0.5407658815383911
10,9701,0.5279878973960876,0.5085514783859253
11,10583,0.5087215304374695,0.5369677543640137
12,11465,0.49294808506965637,0.5231800079345703
13,12347,0.4787887930870056,0.5133855938911438
14,13229,0.46662163734436035,0.48118552565574646
15,14111,0.45488837361335754,0.48009544610977173
16,14993,0.4444833993911743,0.4736081659793854
17,15875,0.4351736903190613,0.48146581649780273
18,16757,0.4276561737060547,0.48714524507522583
