epoch,step,train_loss,val_loss
0,881,1.8077009916305542,1.2120112180709839
1,1763,1.0095086097717285,0.6700677275657654
2,2645,0.7748002409934998,0.571168839931488
3,3527,0.6946289539337158,0.5148736834526062
4,4409,0.6476912498474121,0.48074978590011597
5,5291,0.6154062747955322,0.4688706696033478
6,6173,0.5941412448883057,0.4426235556602478
7,7055,0.5739971995353699,0.43646761775016785
8,7937,0.5603207945823669,0.4316880404949188
9,8819,0.5487907528877258,0.424444317817688
10,9701,0.5409101247787476,0.41224294900894165
