epoch,step,train_loss,val_loss
0,881,2.0457470417022705,1.3687989711761475
1,1763,1.2253599166870117,0.9104738831520081
2,2645,0.9409776926040649,0.7052282691001892
3,3527,0.7852619886398315,0.5980865359306335
4,4409,0.6854448914527893,0.5201433897018433
5,5291,0.6121914982795715,0.47567448019981384
6,6173,0.5584356188774109,0.43485450744628906
7,7055,0.5144359469413757,0.4090733230113983
8,7937,0.4797164797782898,0.3791520297527313
9,8819,0.45075365900993347,0.37212643027305603
10,9701,0.42852306365966797,0.36869755387306213
11,10583,0.4077790081501007,0.3435249924659729
12,11465,0.39112427830696106,0.32816383242607117
13,12347,0.37633055448532104,0.3353143334388733
14,13229,0.36313456296920776,0.3170013427734375
15,14111,0.3507535457611084,0.3139013350009918
16,14993,0.33989226818084717,0.30751386284828186
17,15875,0.3302861452102661,0.31168973445892334
18,16757,0.32312071323394775,0.29352128505706787
