epoch,step,train_loss,val_loss
0,440,2.2463338375091553,1.6908299922943115
1,881,1.3936887979507446,1.2359298467636108
2,1322,1.1732996702194214,1.2645227909088135
3,1763,1.0798105001449585,1.1133043766021729
4,2204,0.9593878388404846,0.9208627343177795
5,2645,0.827289879322052,0.737782895565033
6,3086,0.7205479741096497,0.6610904335975647
7,3527,0.6402312517166138,0.6135072112083435
8,3968,0.5819774270057678,0.5384230017662048
9,4409,0.5402786731719971,0.5173759460449219
10,4850,0.5112914443016052,0.5237380862236023
11,5291,0.4878242611885071,0.4868810176849365
12,5732,0.4728446900844574,0.4948982894420624
13,6173,0.460395872592926,0.5039075613021851
14,6614,0.4502779543399811,0.4863801598548889
15,7055,0.4416390061378479,0.5028933882713318
