epoch,step,train_loss,val_loss
0,440,1.5027954578399658,1.0026698112487793
1,881,1.019339919090271,0.7582937479019165
2,1322,0.8526594638824463,0.6697534322738647
3,1763,0.7744619846343994,0.6159299612045288
4,2204,0.7276915907859802,0.5727511048316956
5,2645,0.6956544518470764,0.5642036199569702
6,3086,0.6737034320831299,0.533453643321991
7,3527,0.6575767397880554,0.5150616765022278
8,3968,0.642880380153656,0.4995425045490265
9,4409,0.6317169070243835,0.49392202496528625
10,4850,0.622632622718811,0.48608946800231934
11,5291,0.6139870882034302,0.48205870389938354
12,5732,0.6071608662605286,0.4799102544784546
