epoch,step,train_loss,val_loss
0,440,2.107923984527588,1.2781363725662231
1,881,1.326213002204895,1.0244903564453125
2,1322,1.157058596611023,0.9111350774765015
3,1763,1.075305461883545,0.8508360385894775
4,2204,1.0225943326950073,0.822704553604126
5,2645,0.9839463233947754,0.7845892310142517
6,3086,0.9571850299835205,0.7694373726844788
7,3527,0.9358398914337158,0.7619896531105042
8,3968,0.9184394478797913,0.7365192174911499
9,4409,0.9043388962745667,0.7346372604370117
10,4850,0.8935160636901855,0.7298887372016907
11,5291,0.8829429149627686,0.7238922715187073
12,5732,0.8748508095741272,0.7241266965866089
13,6173,0.8663355708122253,0.7093105912208557
