epoch,step,train_loss,val_loss
0,440,2.178729772567749,1.3947991132736206
1,881,1.247868537902832,1.0409674644470215
2,1322,1.0676310062408447,1.0082184076309204
3,1763,0.9980038404464722,0.9991897940635681
4,2204,0.9495506286621094,0.9956346154212952
5,2645,0.912481427192688,0.9061309099197388
6,3086,0.8777645230293274,0.8606876134872437
7,3527,0.8282485604286194,0.7739371061325073
8,3968,0.7427613139152527,0.6156935691833496
9,4409,0.6319456696510315,0.4757397472858429
10,4850,0.5484409332275391,0.42173659801483154
11,5291,0.49939608573913574,0.3890189230442047
12,5732,0.46838828921318054,0.3724445700645447
13,6173,0.4466158449649811,0.3548969328403473
14,6614,0.4320622682571411,0.35053762793540955
15,7055,0.41956666111946106,0.3397290110588074
16,7496,0.4101766049861908,0.3354855179786682
17,7937,0.4017072319984436,0.3319542706012726
