epoch,step,train_loss,val_loss
0,881,1.4739902019500732,1.0337953567504883
1,1763,1.04369056224823,0.8302579522132874
2,2645,0.8781557083129883,0.7105661630630493
3,3527,0.7755734920501709,0.6405943036079407
4,4409,0.7094267010688782,0.5829064249992371
5,5291,0.6638045310974121,0.5604129433631897
6,6173,0.6317938566207886,0.5392171144485474
7,7055,0.6067887544631958,0.5139663219451904
8,7937,0.5847033262252808,0.4948200285434723
9,8819,0.5672973394393921,0.4749903976917267
10,9701,0.5524851083755493,0.45804455876350403
11,10583,0.5383487343788147,0.45497581362724304
12,11465,0.5269738435745239,0.44631311297416687
13,12347,0.516112208366394,0.4252319931983948
14,13229,0.5076383948326111,0.4192490875720978
