epoch,step,train_loss,val_loss
0,881,2.554699420928955,1.5750364065170288
1,1763,1.5343124866485596,1.2082149982452393
2,2645,1.2790106534957886,0.9942116141319275
3,3527,1.1128499507904053,0.852364182472229
4,4409,0.9987123012542725,0.7640016078948975
5,5291,0.9135462641716003,0.6911746859550476
6,6173,0.8502824902534485,0.6431358456611633
7,7055,0.7992132902145386,0.6016759872436523
8,7937,0.7572879791259766,0.5659353733062744
9,8819,0.7216122150421143,0.5394687652587891
10,9701,0.693267822265625,0.5171422362327576
11,10583,0.6671727895736694,0.5013518929481506
12,11465,0.6444240212440491,0.4785441756248474
13,12347,0.6240977644920349,0.4643469750881195
14,13229,0.6054195165634155,0.4539299011230469
15,14111,0.588691234588623,0.43624502420425415
16,14993,0.5736487507820129,0.42941150069236755
17,15875,0.5600066781044006,0.41602930426597595
18,16757,0.5489093661308289,0.41045206785202026
19,17639,0.5366237759590149,0.4080467224121094
20,18521,0.5255588293075562,0.3955984115600586
21,19403,0.5169862508773804,0.3850373923778534
