epoch,step,train_loss,val_loss
0,881,3.5591440200805664,4.7216339111328125
1,1763,3.3395957946777344,3.004110097885132
2,2645,2.244035482406616,1.8536771535873413
3,3527,1.7070175409317017,1.730028748512268
4,4409,1.6116790771484375,1.6255433559417725
5,5291,1.564112663269043,1.5538222789764404
6,6173,1.5343017578125,1.5574296712875366
7,7055,1.5172871351242065,1.551010251045227
8,7937,1.4959274530410767,1.5426108837127686
9,8819,1.485650897026062,1.4936829805374146
10,9701,1.4759668111801147,1.4597102403640747
