epoch,step,train_loss,val_loss
0,881,1.650397539138794,1.2382415533065796
1,1763,1.1975579261779785,1.023928165435791
2,2645,1.025636911392212,0.839674174785614
3,3527,0.8887181878089905,0.7697327136993408
4,4409,0.798937201499939,0.6945416331291199
5,5291,0.7382429242134094,0.6554443836212158
6,6173,0.6964849829673767,0.630082905292511
7,7055,0.6643869280815125,0.5904202461242676
8,7937,0.6369297504425049,0.5641240477561951
9,8819,0.614301860332489,0.5473938584327698
10,9701,0.5955391526222229,0.5302735567092896
11,10583,0.5781987309455872,0.514860987663269
12,11465,0.5637555122375488,0.5051285624504089
13,12347,0.5506590604782104,0.4908190965652466
14,13229,0.5396550893783569,0.48170986771583557
15,14111,0.5290960073471069,0.47049686312675476
16,14993,0.5193659067153931,0.4663175344467163
17,15875,0.5111046433448792,0.45781421661376953
