epoch,step,train_loss,val_loss
0,881,1.505639672279358,0.7337453365325928
1,1763,0.7423065304756165,0.5119317173957825
2,2645,0.5975584983825684,0.42640405893325806
3,3527,0.5320834517478943,0.3935402035713196
4,4409,0.49354127049446106,0.37355244159698486
5,5291,0.4647081196308136,0.36173030734062195
6,6173,0.4457378089427948,0.34553393721580505
7,7055,0.4300055503845215,0.33408814668655396
8,7937,0.418508917093277,0.3284669816493988
9,8819,0.4076216220855713,0.3301539421081543
10,9701,0.40060535073280334,0.3307025730609894
