epoch,step,train_loss,val_loss
0,440,1.9761409759521484,1.4851232767105103
1,881,1.487040638923645,1.2979704141616821
2,1322,1.358351707458496,1.1947494745254517
3,1763,1.278943657875061,1.120722770690918
4,2204,1.2194020748138428,1.0619909763336182
5,2645,1.1629141569137573,0.987970232963562
6,3086,1.1112598180770874,0.9250396490097046
7,3527,1.0654113292694092,0.8876188397407532
8,3968,1.0251338481903076,0.8526639938354492
9,4409,0.9896560907363892,0.8187733292579651
10,4850,0.9597187638282776,0.8017903566360474
11,5291,0.9311243295669556,0.7784290909767151
12,5732,0.9072625637054443,0.7699735760688782
13,6173,0.8859072327613831,0.7548319697380066
14,6614,0.867000937461853,0.7381429672241211
15,7055,0.8499312400817871,0.726526141166687
16,7496,0.8342321515083313,0.716580331325531
17,7937,0.8206660151481628,0.7100632190704346
18,8378,0.8093228340148926,0.6936523914337158
19,8819,0.7977190613746643,0.694681704044342
20,9260,0.7861477136611938,0.6787447929382324
21,9701,0.7780508995056152,0.6759516000747681
