epoch,step,train_loss,val_loss
0,881,1.7679650783538818,1.0917381048202515
1,1763,1.1867449283599854,0.9210439324378967
2,2645,1.0704536437988281,0.8380470275878906
3,3527,1.0126222372055054,0.8021184802055359
4,4409,0.9768019318580627,0.7712210416793823
5,5291,0.9489132165908813,0.7616667151451111
6,6173,0.9308966994285583,0.7529305815696716
7,7055,0.9152169227600098,0.7432076334953308
8,7937,0.902070164680481,0.7302862405776978
9,8819,0.8920537233352661,0.7318639755249023
10,9701,0.8835929036140442,0.726245105266571
11,10583,0.8744063973426819,0.7301493287086487
