epoch,step,train_loss,val_loss
0,440,1.9033156633377075,1.1155799627304077
1,881,0.9921465516090393,0.6662077903747559
2,1322,0.7635941505432129,0.5525315403938293
3,1763,0.6697117686271667,0.4963023364543915
4,2204,0.6149734854698181,0.4545147716999054
5,2645,0.5750843286514282,0.43859970569610596
6,3086,0.5493136644363403,0.41873854398727417
7,3527,0.5270693302154541,0.4004466235637665
8,3968,0.5112346410751343,0.3866792619228363
9,4409,0.4971691370010376,0.3804280757904053
10,4850,0.4871774911880493,0.3765876591205597
11,5291,0.4768387973308563,0.3641316890716553
12,5732,0.4699096977710724,0.3600976765155792
