epoch,step,train_loss,val_loss
0,440,1.820334553718567,1.0458478927612305
1,881,1.0448237657546997,0.867702841758728
2,1322,0.8568210601806641,0.6888196468353271
3,1763,0.6360136270523071,0.4556340277194977
4,2204,0.46267804503440857,0.34820038080215454
5,2645,0.38694676756858826,0.32203131914138794
6,3086,0.34606635570526123,0.28930774331092834
7,3527,0.3201686441898346,0.2769794762134552
8,3968,0.3005222976207733,0.26706114411354065
9,4409,0.2859446108341217,0.2316819727420807
10,4850,0.27562230825424194,0.2357630431652069
11,5291,0.26538124680519104,0.2231612354516983
12,5732,0.25764575600624084,0.20388327538967133
13,6173,0.25014060735702515,0.18963398039340973
