epoch,step,train_loss,val_loss
0,881,1.8597040176391602,1.3600646257400513
1,1763,1.3736439943313599,1.1528000831604004
2,2645,1.2328144311904907,1.0519424676895142
3,3527,1.1434557437896729,0.9549944400787354
4,4409,1.065611481666565,0.8720212578773499
5,5291,0.9882197380065918,0.8147583603858948
6,6173,0.9224418997764587,0.7659086585044861
7,7055,0.8703908324241638,0.7258286476135254
8,7937,0.8289718627929688,0.6957792043685913
9,8819,0.7972047924995422,0.6703344583511353
10,9701,0.7717723250389099,0.6564331650733948
11,10583,0.7495719194412231,0.639482855796814
12,11465,0.731288492679596,0.624087929725647
13,12347,0.7143763899803162,0.6122470498085022
14,13229,0.6999900937080383,0.594576895236969
15,14111,0.6870341300964355,0.5845247507095337
16,14993,0.67462557554245,0.5737595558166504
17,15875,0.6637386679649353,0.5621880292892456
18,16757,0.6550951600074768,0.5537583231925964
19,17639,0.6446073055267334,0.5479621887207031
